Ldex,ID,ID_Ext,Name,Type,Type2,Female,Male,ID,Name,Unbreedable,ID,Name,Egg Group 1,Egg Group 2,Cycles,Steps_Gen2,Steps_Gen3,Steps_Gen4,Steps_Gen5,Steps_Gen6,ID_Ext,Name,WeightLbs,WeightKg,ID,Name,Experience type,Body,ID,ID_Ext,Name,Type1,Type2,Color,Name,ID,ID,ID_Ext,Name,Ability 1,Ability 2,Hidden,EvolutionLevel,ID,Name,ID,Name,Base friendship,ID,Name,Call_Rate_SM,Call_Rate_USUM,Habitat,Page,Ndex,Name,Type,Type2,Group,ID,Name,Type,Type2
#118Ce,#680,680,Doublade,Steel,Ghost,,,375,Metang,,728,Popplio,Water 1,Field,15,—,—,—,—,3840,601,Klinklang,178.6 lbs.,81.0 kg,781,Dhelmise,Medium Fast, Pokémon with a single pair of wings,#527,527,Woobat,Psychic,Flying,Gray,Klinklang,601,625,625,Bisharp,Defiant,Inner Focus,Pressure,,,,728,Popplio,70,,,,,,,,,,,,,,,
#119Ce,#681,681,Aegislash,Steel,Ghost,,,376,Metagross,,729,Brionne,Water 1,Field,15,—,—,—,—,3840,571,Zoroark,178.8 lbs.,81.1 kg,782,Jangmo-o,Slow, Pokémon with a single pair of wings,#528,528,Swoobat,Psychic,Flying,Gray,Durant,632,626,626,Bouffalant,Reckless,Sap Sipper,Soundproof,,,,729,Brionne,70,,,,,,,,,,,,,,,
#129Ce,#682,682,Spritzee,Fairy,,,,436,Bronzor,,730,Primarina,Water 1,Field,15,—,—,—,—,3840,668,Pyroar,179.7 lbs.,81.5 kg,783,Hakamo-o,Slow, Pokémon with a single pair of wings,#561,561,Sigilyph,Psychic,Flying,Gray,Terrakion,639,627,627,Rufflet,Keen Eye,Sheer Force,Hustle,,,,730,Primarina,70,,,,,,,,,,,,,,,
#130Ce,#683,683,Aromatisse,Fairy,,,,437,Bronzong,,731,Pikipek,Flying,—,15,—,—,—,—,3840,691,Dragalge,179.7 lbs.,81.5 kg,784,Kommo-o,Slow, Pokémon with a single pair of wings,#566,566,Archen,Rock,Flying,Gray,"Kyurem
All forms",646,628,628,Braviary,Keen Eye,Sheer Force,Defiant,,,,731,Pikipek,70,,,,,,,,,,,,,,,
#131Ce,#684,684,Swirlix,Fairy,,,,462,Magnezone,,732,Trumbeak,Flying,—,15,—,—,—,—,3840,260,Swampert,180.6 lbs.,81.9 kg,785,Tapu Koko,Slow, Pokémon with a single pair of wings,#567,567,Archeops,Rock,Flying,Gray,Espurr,677,629,629,Vullaby,Big Pecks,Overcoat,Weak Armor,,,,732,Trumbeak,70,,,,,,,,,,,,,,,
#132Ce,#685,685,Slurpuff,Fairy,,,,474,Porygon-Z,,733,Toucannon,Flying,—,15,—,—,—,—,3840,330,Flygon,180.8 lbs.,82.0 kg,786,Tapu Lele,Slow, Pokémon with a single pair of wings,#580,580,Ducklett,Water,Flying,Gray,Carbink,703,630,630,Mandibuzz,Big Pecks,Overcoat,Weak Armor,,,,733,Toucannon,70,,,,,,,,,,,,,,,
#010Co,#686,686,Inkay,Dark,Psychic,,,479,Rotom,,734,Yungoos,Field,—,15,—,—,—,—,3840,752,Araquanid,180.8 lbs.,82.0 kg,787,Tapu Bulu,Slow, Pokémon with a single pair of wings,#581,581,Swanna,Water,Flying,Gray,Klefki,707,631,631,Heatmor,Gluttony,Flash Fire,White Smoke,,,,734,Yungoos,70,,,,,,,,,,,,,,,
#011Co,#687,687,Malamar,Dark,Psychic,,,489,Phione,,735,Gumshoos,Field,—,15,—,—,—,—,3840,649,Genesect,181.9 lbs.,82.5 kg,788,Tapu Fini,Slow, Pokémon with a single pair of wings,#627,627,Rufflet,Normal,Flying,Gray,Grubbin,736,632,632,Durant,Swarm,Hustle,Truant,,,,735,Gumshoos,70,,,,,,,,,,,,,,,
#021Co,#688,688,Binacle,Rock,Water,,,490,Manaphy,,736,Grubbin,Bug,—,15,—,—,—,—,3840,766,Passimian,182.5 lbs.,82.8 kg,789,Cosmog,Slow, Pokémon with a single pair of wings,#628,628,Braviary,Normal,Flying,Gray,Wimpod,767,633,633,Deino,Hustle,,,,,,736,Grubbin,70,,,,,,,,,,,,,,,
#022Co,#689,689,Barbaracle,Rock,Water,,,599,Klink,,737,Charjabug,Bug,—,15,—,—,—,—,3840,727,Incineroar,183.0 lbs.,83.0 kg,792,Lunala,Slow, Pokémon with a single pair of wings,#629,629,Vullaby,Dark,Flying,Gray,Golisopod,768,634,634,Zweilous,Hustle,,,,,,737,Charjabug,70,,,,,,,,,,,,,,,
#030Co,#690,690,Skrelp,Poison,Water,,,600,Klang,,738,Vikavolt,Bug,—,15,—,—,—,—,3840,295,Exploud,185.2 lbs.,84.0 kg,794,Buzzwole,Slow, Pokémon with a single pair of wings,#630,630,Mandibuzz,Dark,Flying,Gray,Type: Null,772,635,635,Hydreigon,Levitate,,,,,,738,Vikavolt,70,,,,,,,,,,,,,,,
#031Co,#691,691,Dragalge,Poison,Dragon,,,601,Klinklang,,739,Crabrawler,Water 3,—,20,—,—,—,—,5120,395,Empoleon,186.3 lbs.,84.5 kg,796,Xurkitree,Slow, Pokémon with a single pair of wings,#641,641T,Tornadus,Flying,,Gray,"Silvally
All forms",773,636,636,Larvesta,Flame Body,,Swarm,,,,739,Crabrawler,70,,,,,,,,,,,,,,,
#032Co,#692,692,Clauncher,Water,,,,615,Cryogonal,,740,Crabominable,Water 3,—,20,—,—,—,—,5120,715,Noivern,187.4 lbs.,85.0 kg,797,Celesteela,Slow, Pokémon with a single pair of wings,#643,643,Reshiram,Dragon,Fire,Gray,Togedemaru,777,637,637,Volcarona,Flame Body,,Swarm,,,,740,Crabominable,70,,,,,,,,,,,,,,,
#033Co,#693,693,Clawitzer,Water,,,,622,Golett,,741,Oricorio,Flying,—,20,—,—,—,—,5120,85,Dodrio,187.8 lbs.,85.2 kg,798,Kartana,Slow, Pokémon with a single pair of wings,#661,661,Fletchling,Normal,Flying,Gray,Jangmo-o,782,638,638,Cobalion,Justified,,,,,,741,Oricorio,70,,,,,,,,,,,,,,,
#046Co,#694,694,Helioptile,Electric,Normal,,,623,Golurk,,742,Cutiefly,Bug,Fairy,20,—,—,—,—,5120,9,Blastoise,188.5 lbs.,85.5 kg,799,Guzzlord,Slow, Pokémon with a single pair of wings,#662,662,Fletchinder,Fire,Flying,Gray,Hakamo-o,783,639,639,Terrakion,Justified,,,,,,742,Cutiefly,70,,,,,,,,,,,,,,,
#047Co,#695,695,Heliolisk,Electric,Normal,,,703,Carbink,,743,Ribombee,Bug,Fairy,20,—,—,—,—,5120,488,Cresselia,188.7 lbs.,85.6 kg,800,Necrozma,Slow, Pokémon with a single pair of wings,#663,663,Talonflame,Fire,Flying,Gray,Kommo-o,784,640,640,Virizion,Justified,,,,,,743,Ribombee,70,,,,,,,,,,,,,,,
#064Co,#696,696,Tyrunt,Rock,Dragon,,,774,Minior,,744,Rockruff,Field,—,15,—,—,—,—,3840,296,Makuhita,190.5 lbs.,86.4 kg,801,Magearna,Slow, Pokémon with a single pair of wings,#714,714,Noibat,Flying,Dragon,Gray,"Magearna
Normal",801,641,641,Tornadus,Prankster,,Defiant,,,,744,Rockruff,70,,,,,,,,,,,,,,,
#065Co,#697,697,Tyrantrum,Rock,Dragon,,,781,Dhelmise,,745,Lycanroc,Field,—,15,—,—,—,—,3840,534,Conkeldurr,191.8 lbs.,87.0 kg,802,Marshadow,Slow, Pokémon with a single pair of wings,#715,715,Noivern,Flying,Dragon,Gray,Marshadow,802,641,641T,Tornadus,Regenerator,,,,,,745,Lycanroc,70,,,,,,,,,,,,,,,
#066Co,#698,698,Amaura,Rock,Ice,,,132,Ditto,U*,746,Wishiwashi,Water 2,—,15,—,—,—,—,3840,364,Sealeo,193.1 lbs.,87.6 kg,803,Poipole,Slow, Pokémon with a single pair of wings,#717,717,Yveltal,Dark,Flying,Gray,Stakataka,805,642,642,Thundurus,Prankster,,Defiant,,,,746,Wishiwashi,70,,,,,,,,,,,,,,,
#067Co,#699,699,Aurorus,Rock,Ice,,,144,Articuno,U,747,Mareanie,Water 1,—,20,—,—,—,—,5120,128,Tauros,194.9 lbs.,88.4 kg,804,Naganadel,Slow, Pokémon with a single pair of wings,#722,722,Rowlet,Grass,Flying,Gray,Meltan,808,642,642T,Thundurus,Volt Absorb,,,,,,747,Mareanie,70,,,,,,,,,,,,,,,
#085Co,#700,700,Sylveon,Fairy,,,,145,Zapdos,U,748,Toxapex,Water 1,—,20,—,—,—,—,5120,160,Feraligatr,195.8 lbs.,88.8 kg,805,Stakataka,Slow, Pokémon with a single pair of wings,#723,723,Dartrix,Grass,Flying,Gray,Melmetal,809,643,643,Reshiram,Turboblaze,,,,,,748,Toxapex,70,,,,,,,,,,,,,,,
#089Co,#701,701,Hawlucha,Fighting,Flying,,,146,Moltres,U,749,Mudbray,Field,—,20,—,—,—,—,5120,319,Sharpedo,195.8 lbs.,88.8 kg,806,Blacephalon,Slow, Pokémon with a single pair of wings,#724,724,Decidueye,Grass,Ghost,Gray,,,644,644,Zekrom,Teravolt,,,,,,749,Mudbray,70,,,,,,,,,,,,,,,
#110Co,#702,702,Dedenne,Electric,Fairy,,,150,Mewtwo,U,750,Mudsdale,Field,—,20,—,—,—,—,5120,86,Seel,198.4 lbs.,90.0 kg,807,Zeraora,Slow, Pokémon with a single pair of wings,#731,731,Pikipek,Normal,Flying,Gray,,,645,645,Landorus,Sand Force,,Sheer Force,,,,750,Mudsdale,70,,,,,,,,,,,,,,,
#124Co,#703,703,Carbink,Rock,Fairy,,,151,Mew,U,751,Dewpider,Water 1,Bug,15,—,—,—,—,3840,652,Chesnaught,198.4 lbs.,90.0 kg,808,Meltan,Slow, Pokémon with a single pair of wings,#732,732,Trumbeak,Normal,Flying,White,Butterfree,12,645,645T,Landorus,Intimidate,,,,,,751,Dewpider,70,,,,,,,,,,,,,,,
#019Mo,#704,704,Goomy,Dragon,,,,201,Unown,U,752,Araquanid,Water 1,Bug,15,—,—,—,—,3840,6,Charizard,199.5 lbs.,90.5 kg,809,Melmetal,Slow, Pokémon with a single pair of wings,#733,733,Toucannon,Normal,Flying,White,"Sandshrew
Alola Form",027A,646,646,Kyurem,Pressure,,,,,,752,Araquanid,70,,,,,,,,,,,,,,,
#020Mo,#705,705,Sliggoo,Dragon,,,,243,Raikou,U,753,Fomantis,Grass,—,20,—,—,—,—,5120,673,Gogoat,200.6 lbs.,91.0 kg,,,, Pokémon with a single pair of wings,#741,741,Oricorio,Fire,Flying,White,"Vulpix
Alola Form",037A,646,646B,Black Kyurem,Teravolt,,,,,,753,Fomantis,70,,,,,,,,,,,,,,,
#021Mo,#706,706,Goodra,Dragon,,,,244,Entei,U,754,Lurantis,Grass,—,20,—,—,—,—,5120,622,Golett,202.8 lbs.,92.0 kg,,,, Pokémon with a single pair of wings,#792,792,Lunala,Psychic,Ghost,White,Seel,86,646,646W,White Kyurem,Turboblaze,,,,,,754,Lurantis,70,,,,,,,,,,,,,,,
#050Mo,#707,707,Klefki,Steel,Fairy,,,245,Suicune,U,755,Morelull,Grass,—,20,—,—,—,—,5120,586A,Sawsbuck,203.9 lbs.,92.5 kg,,,, Pokémon with a single pair of wings,#800,800DW,Necrozma,Psychic,Ghost,White,Dewgong,87,647,647,Keldeo,Justified,,,,,,755,Morelull,70,,,,,,,,,,,,,,,
#061Mo,#708,708,Phantump,Ghost,Grass,,,249,Lugia,U,756,Shiinotic,Grass,—,20,—,—,—,—,5120,555,Darmanitan,204.8 lbs.,92.9 kg,,,, Pokémon with a single pair of wings,#804,804,Naganadel,Poison,Dragon,White,Togepi,175,647,647R,Keldeo,Justified,,,,,,756,Shiinotic,70,,,,,,,,,,,,,,,
#062Mo,#709,709,Trevenant,Ghost,Grass,,,250,Ho-Oh,U,757,Salandit,Monster,Dragon,20,—,—,—,—,5120,626,Bouffalant,208.3 lbs.,94.5 kg,,,, Pokémon with serpentine bodies,,,,,,White,Togetic,176,648,648,Meloetta,Serene Grace,,,,,,757,Salandit,70,,,,,,,,,,,,,,,
#063Mo,#710,710,Pumpkaboo,Ghost,Grass,,,251,Celebi,U,758,Salazzle,Monster,Dragon,20,—,—,—,—,5120,503,Samurott,208.6 lbs.,94.6 kg,,,, Pokémon with serpentine bodies,#011,11,Metapod,Bug,,White,Mareep,179,648,648P,Meloetta,Serene Grace,,,,,,758,Salazzle,70,,,,,,,,,,,,,,,
#064Mo,#711,711,Gourgeist,Ghost,Grass,,,377,Regirock,U,759,Stufful,Field,—,15,—,—,—,—,3840,78,Rapidash,209.4 lbs.,95.0 kg,,,, Pokémon with serpentine bodies,#014,14,Kakuna,Bug,Poison,White,Smeargle,235,649,649,Genesect,Download,,,,,,759,Stufful,70,,,,,,,,,,,,,,,
#079Mo,#712,712,Bergmite,Ice,,,,378,Regice,U,760,Bewear,Field,—,15,—,—,—,—,3840,445,Garchomp,209.4 lbs.,95.0 kg,,,, Pokémon with serpentine bodies,#023,23,Ekans,Poison,,White,Lugia,249,,,,,,,,,,760,Bewear,70,,,,,,,,,,,,,,,
#080Mo,#713,713,Avalugg,Ice,,,,379,Registeel,U,761,Bounsweet,Grass,—,20,—,—,—,—,5120,374,Beldum,209.9 lbs.,95.2 kg,,,, Pokémon with serpentine bodies,#024,24,Arbok,Poison,,White,Linoone,264,650,650,Chespin,Overgrow,,Bulletproof,,,,761,Bounsweet,70,,,,,,,,,,,,,,,
#113Mo,#714,714,Noibat,Flying,Dragon,,,382,Kyogre,U,762,Steenee,Grass,—,20,—,—,—,—,5120,689,Barbaracle,211.6 lbs.,96.0 kg,,,, Pokémon with serpentine bodies,#095,95,Onix,Rock,Ground,White,Silcoon,266,651,651,Quilladin,Overgrow,,Bulletproof,,,,762,Steenee,70,,,,,,,,,,,,,,,
#114Mo,#715,715,Noivern,Flying,Dragon,,,383,Groudon,U,763,Tsareena,Grass,—,20,—,—,—,—,5120,553,Krookodile,212.3 lbs.,96.3 kg,,,, Pokémon with serpentine bodies,#130,130,Gyarados,Water,Flying,White,Wingull,278,652,652,Chesnaught,Overgrow,,Bulletproof,,,,763,Tsareena,70,,,,,,,,,,,,,,,
#148Mo,#716,716,Xerneas,Fairy,,,,384,Rayquaza,U,764,Comfey,Grass,—,20,—,—,—,—,5120,299,Nosepass,213.8 lbs.,97.0 kg,,,, Pokémon with serpentine bodies,#147,147,Dratini,Dragon,,White,Ralts,280,653,653,Fennekin,Blaze,,Magician,,,,764,Comfey,70,,,,,,,,,,,,,,,
#149Mo,#717,717,Yveltal,Dark,Flying,,,385,Jirachi,U,765,Oranguru,Field,—,20,—,—,—,—,5120,388,Grotle,213.8 lbs.,97.0 kg,,,, Pokémon with serpentine bodies,#148,148,Dragonair,Dragon,,White,Kirlia,281,654,654,Braixen,Blaze,,Magician,,,,765,Oranguru,70,,,,,,,,,,,,,,,
#150Mo,#718,718,Zygarde,Dragon,Ground,,,386,Deoxys,U,766,Passimian,Field,—,20,—,—,—,—,5120,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#206,206,Dunsparce,Normal,,White,"Gardevoir
All forms",282,655,655,Delphox,Blaze,,Magician,,,,766,Passimian,70,,,,,,,,,,,,,,,
#151Ce,#719,719,Diancie,Rock,Fairy,,,480,Uxie,U,767,Wimpod,Bug,Water 3,20,—,—,—,—,5120,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#208,208,Steelix,Steel,Ground,White,Vigoroth,288,656,656,Froakie,Torrent,,Protean,,,,767,Wimpod,70,,,,,,,,,,,,,,,
#152Ce,#720,720,Hoopa,Psychic,Ghost,,,481,Mesprit,U,768,Golisopod,Bug,Water 3,20,—,—,—,—,5120,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#218,218,Slugma,Fire,,White,Zangoose,335,657,657,Frogadier,Torrent,,Protean,,,,768,Golisopod,70,,,,,,,,,,,,,,,
#152Ce,#720,720U,Hoopa,Psychic,Dark,,,482,Azelf,U,769,Sandygast,Amorphous,—,15,—,—,—,—,3840,712,Bergmite,219.4 lbs.,99.5 kg,,,, Pokémon with serpentine bodies,#219,219,Magcargo,Fire,Rock,White,"Castform
Snowy Form",351H,658,658,Greninja,Torrent,,Protean,,,,769,Sandygast,70,,,,,,,,,,,,,,,
#153Ce,#721,721,Volcanion,Fire,Water,,,483,Dialga,U,770,Palossand,Amorphous,—,15,—,—,—,—,3840,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#247,247,Pupitar,Rock,Ground,White,"Absol
All forms",359,658,658A,Ash-Greninja,Battle Bond,,,,,,770,Palossand,70,,,,,,,,,,,,,,,
,,,,,,,,484,Palkia,U,771,Pyukumuku,Water 1,—,15,—,—,—,—,3840,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#336,336,Seviper,Poison,,White,Shelgon,372,659,659,Bunnelby,Pickup,Cheek Pouch,Huge Power,,,,771,Pyukumuku,70,,,,,,,,,,,,,,,
#001,#722,722,Rowlet,Grass,Flying,,,486,Regigigas,U,772,Type: Null,Undiscovered,—,120,—,—,—,—,30720,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#350,350,Milotic,Water,,White,Pachirisu,417,660,660,Diggersby,Pickup,Cheek Pouch,Huge Power,,,,772,Type: Null,0,,,,,,,,,,,,,,,
#002,#723,723,Dartrix,Grass,Flying,,,487,Giratina,U,773,Silvally,Undiscovered,—,120,—,—,—,—,30720,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#367,367,Huntail,Water,,White,Snover,459,661,661,Fletchling,Big Pecks,,Gale Wings,,,,773,Silvally,0,,,,,,,,,,,,,,,
#003,#724,724,Decidueye,Grass,Ghost,,,491,Darkrai,U,774,Minior,Mineral,—,25,—,—,—,—,6400,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#368,368,Gorebyss,Water,,White,"Abomasnow
All forms",460,662,662,Fletchinder,Flame Body,,Gale Wings,,,,774,Minior,70,,,,,,,,,,,,,,,
#004,#725,725,Litten,Fire,,,,492,Shaymin,U,775,Komala,Field,—,20,—,—,—,—,5120,3,Venusaur,220.5 lbs.,100.0 kg,,,, Pokémon with serpentine bodies,#384,384,Rayquaza,Dragon,Flying,White,Togekiss,468,663,663,Talonflame,Flame Body,,Gale Wings,,,,775,Komala,70,,,,,,,,,,,,,,,
#005,#726,726,Torracat,Fire,,,,493,Arceus,U,776,Turtonator,Monster,Dragon,20,—,—,—,—,5120,115M,Mega Kangaskhan,220.5 lbs.,100.0 kg,,,, Pokémon with serpentine bodies,#422,422,Shellos,Water,,White,"Gallade
All forms",475,664,664,Scatterbug,Shield Dust,Compound Eyes,Friend Guard,,,,776,Turtonator,70,,,,,,,,,,,,,,,
#006,#727,727,Incineroar,Fire,Dark,,,494,Victini,U,777,Togedemaru,Field,Fairy,10,—,—,—,—,2560,357,Tropius,220.5 lbs.,100.0 kg,,,, Pokémon with serpentine bodies,#423,423,Gastrodon,Water,Ground,White,Froslass,478,665,665,Spewpa,Shed Skin,,Friend Guard,,,,777,Togedemaru,70,,,,,,,,,,,,,,,
#007,#728,728,Popplio,Water,,,,638,Cobalion,U,778,Mimikyu,Amorphous,—,20,—,—,—,—,5120,796,Xurkitree,220.5 lbs.,100.0 kg,,,, Pokémon with serpentine bodies,#487,487O,Giratina,Ghost,Dragon,White,Dialga,483,666,666,Vivillon,Shield Dust,Compound Eyes,Friend Guard,,,,778,Mimikyu,70,,,,,,,,,,,,,,,
#008,#729,729,Brionne,Water,,,,639,Terrakion,U,779,Bruxish,Water 2,—,15,—,—,—,—,3840,006MY,Mega Charizard Y,221.6 lbs.,100.5 kg,,,, Pokémon with serpentine bodies,#488,488,Cresselia,Psychic,,White,Regigigas,486,667,667,Litleo,Rivalry,Unnerve,Moxie,,,,779,Bruxish,70,,,,,,,,,,,,,,,
#009,#730,730,Primarina,Water,Fairy,,,640,Virizion,U,780,Drampa,Monster,Dragon,20,—,—,—,—,5120,154,Meganium,221.6 lbs.,100.5 kg,,,, Pokémon with serpentine bodies,#497,497,Serperior,Grass,,White,"Arceus
All forms",493,668,668,Pyroar,Rivalry,Unnerve,Moxie,,,,780,Drampa,70,,,,,,,,,,,,,,,
#010,#731,731,Pikipek,Normal,Flying,,,643,Reshiram,U,781,Dhelmise,Mineral,—,25,—,—,—,—,6400,773,Silvally,221.6 lbs.,100.5 kg,,,, Pokémon with serpentine bodies,#693,693,Clawitzer,Water,,White,"Audino
Mega Audino",531M,669,669,Flabébé,Flower Veil,,Symbiosis,,,,781,Dhelmise,70,,,,,,,,,,,,,,,
#011,#732,732,Trumbeak,Normal,Flying,,,644,Zekrom,U,782,Jangmo-o,Dragon,—,40,—,—,—,—,10240,009M,Mega Blastoise,222.9 lbs.,101.1 kg,,,, Pokémon with serpentine bodies,#704,704,Goomy,Dragon,,White,Swanna,581,670,670,Floette,Flower Veil,,Symbiosis,,,,782,Jangmo-o,70,,,,,,,,,,,,,,,
#012,#733,733,Toucannon,Normal,Flying,,,646,Kyurem,U,783,Hakamo-o,Dragon,—,40,—,—,—,—,10240,260M,Mega Swampert,224.9 lbs.,102.0 kg,,,, Pokémon with serpentine bodies,#705,705,Sliggoo,Dragon,,White,Vanillite,582,670,670E,Eternal Floette,Flower Veil,,,,,,783,Hakamo-o,70,,,,,,,,,,,,,,,
#013,#734,734,Yungoos,Normal,,,,647,Keldeo,U,784,Kommo-o,Dragon,—,40,—,—,—,—,10240,525,Boldore,224.9 lbs.,102.0 kg,,,, Pokémon with serpentine bodies,#718,718,Zygarde,Dragon,Ground,White,Vanillish,583,671,671,Florges,Flower Veil,,Symbiosis,,,,784,Kommo-o,70,,,,,,,,,,,,,,,
#014,#735,735,Gumshoos,Normal,,,,648,Meloetta,U,785,Tapu Koko,Undiscovered,—,15,—,—,—,—,3840,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#737,737,Charjabug,Bug,Electric,White,Vanilluxe,584,672,672,Skiddo,Sap Sipper,,Grass Pelt,,,,785,Tapu Koko,70,,,,,,,,,,,,,,,
#027,#736,736,Grubbin,Bug,,,,649,Genesect,U,786,Tapu Lele,Undiscovered,—,15,—,—,—,—,3840,1," Bulbasaur
"," 0.0 lbs.
"," 0.0 kg
",,,, Pokémon with serpentine bodies,#769,769,Sandygast,Ghost,Ground,White,Emolga,587,673,673,Gogoat,Sap Sipper,,Grass Pelt,,,,786,Tapu Lele,70,,,,,,,,,,,,,,,
#028,#737,737,Charjabug,Bug,Electric,,,716,Xerneas,U,787,Tapu Bulu,Undiscovered,—,15,—,—,—,—,3840,409,Rampardos,226.0 lbs.,102.5 kg,,,, Pokémon with serpentine bodies,#770,770,Palossand,Ghost,Ground,White,Foongus,590,674,674,Pancham,Iron Fist,Mold Breaker,Scrappy,,,,787,Tapu Bulu,70,,,,,,,,,,,,,,,
#029,#738,738,Vikavolt,Bug,Electric,,,717,Yveltal,U,788,Tapu Fini,Undiscovered,—,15,—,—,—,—,3840,373,Salamence,226.2 lbs.,102.6 kg,,,, Pokémon with serpentine bodies,#771,771,Pyukumuku,Water,,White,Amoonguss,591,675,675,Pangoro,Iron Fist,Mold Breaker,Scrappy,,,,788,Tapu Fini,70,,,,,,,,,,,,,,,
#059,#739,739,Crabrawler,Fighting,,,,718,Zygarde,U,789,Cosmog,Undiscovered,—,120,—,—,—,—,30720,75,Graveler,231.5 lbs.,105.0 kg,,,, Pokémon with serpentine bodies,#778,778,Mimikyu,Ghost,Fairy,White,Frillish,592,676,676,Furfrou,Fur Coat,,,,,,789,Cosmog,0,,,,,,,,,,,,,,,
#060,#740,740,Crabominable,Fighting,Ice,,,719,Diancie,U,790,Cosmoem,Undiscovered,—,120,—,—,—,—,30720,446,Munchlax,231.5 lbs.,105.0 kg,,,, Pokémon with serpentine bodies,#780,780,Drampa,Normal,Dragon,White,Jellicent,593,677,677,Espurr,Keen Eye,Infiltrator,Own Tempo,,,,790,Cosmoem,0,,,,,,,,,,,,,,,
#082,#741,741,Oricorio,Fire,Flying,,,720,Hoopa,U,791,Solgaleo,Undiscovered,—,120,—,—,—,—,30720,612,Haxorus,232.6 lbs.,105.5 kg,,,, Pokémon consisting of a head and arms,,,,,,White,Tynamo,602,678,678,Meowstic♂,Keen Eye,Infiltrator,Prankster,,,,791,Solgaleo,0,,,,,,,,,,,,,,,
#082,#741,741Po,Oricorio,Electric,Flying,,,721,Volcanion,U,792,Lunala,Undiscovered,—,120,—,—,—,—,30720,477,Dusknoir,235.0 lbs.,106.6 kg,,,, Pokémon consisting of a head and arms,#074,74,Geodude,Rock,Ground,White,Litwick,607,678,678F,Meowstic♀,Keen Eye,Infiltrator,Competitive,,,,792,Lunala,0,,,,,,,,,,,,,,,
#082,#741,741Pa,Oricorio,Psychic,Flying,,,772,Type: Null,U,793,Nihilego,Undiscovered,—,120,—,—,—,—,30720,569,Garbodor,236.6 lbs.,107.3 kg,,,, Pokémon consisting of a head and arms,#080,080M,Slowbro,Water,Psychic,White,Cubchoo,613,679,679,Honedge,No Guard,,,,,,793,Nihilego,0,,,,,,,,,,,,,,,
#082,#741,741Se,Oricorio,Ghost,Flying,,,773,Silvally,U,794,Buzzwole,Undiscovered,—,120,—,—,—,—,30720,344,Claydol,238.0 lbs.,107.9 kg,,,, Pokémon consisting of a head and arms,#081,81,Magnemite,Electric,Steel,White,Beartic,614,680,680,Doublade,No Guard,,,,,,794,Buzzwole,0,,,,,,,,,,,,,,,
#083,#742,742,Cutiefly,Bug,Fairy,,,785,Tapu Koko,U,795,Pheromosa,Undiscovered,—,120,—,—,—,—,30720,442,Spiritomb,238.1 lbs.,108.0 kg,,,, Pokémon consisting of a head and arms,#088,88,Grimer,Poison,,White,Rufflet,627,681,681,Aegislash,Stance Change,,,,,,795,Pheromosa,0,,,,,,,,,,,,,,,
#084,#743,743,Ribombee,Bug,Fairy,,,786,Tapu Lele,U,796,Xurkitree,Undiscovered,—,120,—,—,—,—,30720,768,Golisopod,238.1 lbs.,108.0 kg,,,, Pokémon consisting of a head and arms,#089,89,Muk,Poison,,White,Larvesta,636,681,681B,Aegislash,Stance Change,,,,,,796,Xurkitree,0,,,,,,,,,,,,,,,
#103,#744,744,Rockruff,Rock,,,,787,Tapu Bulu,U,797,Celesteela,Undiscovered,—,120,—,—,—,—,30720,075A,Alolan Graveler,242.5 lbs.,110.0 kg,,,, Pokémon consisting of a head and arms,#093,93,Haunter,Ghost,Poison,White,Volcarona,637,682,682,Spritzee,Healer,,Aroma Veil,,,,797,Celesteela,0,,,,,,,,,,,,,,,
#104,#745,745,Lycanroc,Rock,,,,788,Tapu Fini,U,798,Kartana,Undiscovered,—,120,—,—,—,—,30720,598,Ferrothorn,242.5 lbs.,110.0 kg,,,, Pokémon consisting of a head and arms,#316,316,Gulpin,Poison,,White,Reshiram,643,683,683,Aromatisse,Healer,,Aroma Veil,,,,798,Kartana,0,,,,,,,,,,,,,,,
#110,#746,746,Wishiwashi,Water,,,,789,Cosmog,U,799,Guzzlord,Undiscovered,—,120,—,—,—,—,30720,749,Mudbray,242.5 lbs.,110.0 kg,,,, Pokémon consisting of a head and arms,#317,317,Swalot,Poison,,White,"Meloetta
All forms",648,684,684,Swirlix,Sweet Veil,,Unburden,,,,799,Guzzlord,0,,,,,,,,,,,,,,,
