ID_1,HEX_1,Name_1,Pokcet_1,Translation_1,Type_1,ID_2,HEX_2,Name_2,Pokcet_2,ID_3,HEX_3,Name_3,Pokcet_3,ID_3Colo,HEX_3Colo,Name_3Colo,Pokcet_3Colo,ID_3XD,HEX_3XD,Name_3XD,Pokcet_3XD,ID_4,HEX_4,Name_4,Pokcet_4,ID_5,HEX_5,Name_5,Pokcet_5,ID_6,HEX_6,Name_6,Pokcet_6,ID_7,HEX_7,Name_7,Pokcet_7,ID_7LG,HEX_7LG,Name_7LG,Pokcet_7LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,0x02DB,Key to Room 2*,Key items pocket,739,0x02E3,Contest Costume,Key items pocket,739,0x02E3,Contest Costume,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,0x02DC,Key to Room 4*,Key items pocket,740,0x02E4,Contest Costume,Key items pocket,740,0x02E4,Contest Costume,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,0x02DD,Key to Room 6*,Key items pocket,741,0x02E5,Magma Suit,Key items pocket,741,0x02E5,Magma Suit,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,0x02DE,Storage Key*,Key items pocket,742,0x02E6,Aqua Suit,Key items pocket,742,0x02E6,Aqua Suit,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,0x02DF,Devon Scope*,Key items pocket,743,0x02E7,Pair of Tickets,Key items pocket,743,0x02E7,Pair of Tickets,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,0x02E0,S.S. Ticket*,Key items pocket,744,0x02E8,Mega Bracelet,Key items pocket,744,0x02E8,Mega Bracelet,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737,0x02E1,HM07*,TMs and HMs pocket,745,0x02E9,Mega Pendant,Key items pocket,745,0x02E9,Mega Pendant,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,0x02E2,Devon Scuba Gear*,Key items pocket,746,0x02EA,Mega Glasses,Key items pocket,746,0x02EA,Mega Glasses,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739,0x02E3,Contest Costume*,Key items pocket,747,0x02EB,Mega Anchor,Key items pocket,747,0x02EB,Mega Anchor,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,0x02E4,Contest Costume*,Key items pocket,748,0x02EC,Mega Stickpin,Key items pocket,748,0x02EC,Mega Stickpin,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,0x02E5,Magma Suit*,Key items pocket,749,0x02ED,Mega Tiara,Key items pocket,749,0x02ED,Mega Tiara,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,0x02E6,Aqua Suit*,Key items pocket,750,0x02EE,Mega Anklet,Key items pocket,750,0x02EE,Mega Anklet,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,0x02E7,Pair of Tickets*,Key items pocket,751,0x02EF,Meteorite,Key items pocket,751,0x02EF,Meteorite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,0x02E8,Mega Bracelet*,Key items pocket,752,0x02F0,Swampertite,Items pocket,752,0x02F0,Swampertite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,0x02E9,Mega Pendant*,Key items pocket,753,0x02F1,Sceptilite,Items pocket,753,0x02F1,Sceptilite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,0x02EA,Mega Glasses*,Key items pocket,754,0x02F2,Sablenite,Items pocket,754,0x02F2,Sablenite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,0x02EB,Mega Anchor*,Key items pocket,755,0x02F3,Altarianite,Items pocket,755,0x02F3,Altarianite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748,0x02EC,Mega Stickpin*,Key items pocket,756,0x02F4,Galladite,Items pocket,756,0x02F4,Galladite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,0x02ED,Mega Tiara*,Key items pocket,757,0x02F5,Audinite,Items pocket,757,0x02F5,Audinite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,0x02EE,Mega Anklet*,Key items pocket,758,0x02F6,Metagrossite,Items pocket,758,0x02F6,Metagrossite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,0x02EF,Meteorite*,Key items pocket,759,0x02F7,Sharpedonite,Items pocket,759,0x02F7,Sharpedonite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,0x02F0,Swampertite*,Items pocket,760,0x02F8,Slowbronite,Items pocket,760,0x02F8,Slowbronite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,0x02F1,Sceptilite*,Items pocket,761,0x02F9,Steelixite,Items pocket,761,0x02F9,Steelixite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,0x02F2,Sablenite*,Items pocket,762,0x02FA,Pidgeotite,Items pocket,762,0x02FA,Pidgeotite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,0x02F3,Altarianite*,Items pocket,763,0x02FB,Glalitite,Items pocket,763,0x02FB,Glalitite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,0x02F4,Galladite*,Items pocket,764,0x02FC,Diancite,Items pocket,764,0x02FC,Diancite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,0x02F5,Audinite*,Items pocket,765,0x02FD,Prison Bottle,Key items pocket,765,0x02FD,Prison Bottle,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,0x02F6,Metagrossite*,Items pocket,766,0x02FE,Mega Cuff,Key items pocket,766,0x02FE,Mega Cuff,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,0x02F7,Sharpedonite*,Items pocket,767,0x02FF,Cameruptite,Items pocket,767,0x02FF,Cameruptite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,0x02F8,Slowbronite*,Items pocket,768,0x0300,Lopunnite,Items pocket,768,0x0300,Lopunnite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,0x02F9,Steelixite*,Items pocket,769,0x0301,Salamencite,Items pocket,769,0x0301,Salamencite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,0x02FA,Pidgeotite*,Items pocket,770,0x0302,Beedrillite,Items pocket,770,0x0302,Beedrillite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763,0x02FB,Glalitite*,Items pocket,771,0x0303,Meteorite,Key items pocket,771,0x0303,Meteorite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764,0x02FC,Diancite*,Items pocket,772,0x0304,Meteorite,Key items pocket,772,0x0304,Meteorite,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,0x02FD,Prison Bottle*,Key items pocket,773,0x0305,Key Stone,Key items pocket,773,0x0305,Key Stone,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766,0x02FE,Mega Cuff*,Key items pocket,774,0x0306,Meteorite Shard,Key items pocket,774,0x0306,Meteorite Shard,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,0x02FF,Cameruptite*,Items pocket,775,0x0307,Eon Flute,Key items pocket,775,0x0307,Eon Flute,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,0x0300,Lopunnite*,Items pocket,776,0x0308,Normalium Z,Z-Crystals pocket,776,0x0308,Normalium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,0x0301,Salamencite*,Items pocket,777,0x0309,Firium Z,Z-Crystals pocket,777,0x0309,Firium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770,0x0302,Beedrillite*,Items pocket,778,0x030A,Waterium Z,Z-Crystals pocket,778,0x030A,Waterium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,0x0303,Meteorite*,Key items pocket,779,0x030B,Electrium Z,Z-Crystals pocket,779,0x030B,Electrium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,0x0304,Meteorite*,Key items pocket,780,0x030C,Grassium Z,Z-Crystals pocket,780,0x030C,Grassium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773,0x0305,Key Stone*,Key items pocket,781,0x030D,Icium Z,Z-Crystals pocket,781,0x030D,Icium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,0x0306,Meteorite Shard*,Key items pocket,782,0x030E,Fightinium Z,Z-Crystals pocket,782,0x030E,Fightinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,0x0307,Eon Flute*,Key items pocket,783,0x030F,Poisonium Z,Z-Crystals pocket,783,0x030F,Poisonium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,0x0310,Groundium Z,Z-Crystals pocket,784,0x0310,Groundium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785,0x0311,Flyinium Z,Z-Crystals pocket,785,0x0311,Flyinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,0x0312,Psychium Z,Z-Crystals pocket,786,0x0312,Psychium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,0x0313,Buginium Z,Z-Crystals pocket,787,0x0313,Buginium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,0x0314,Rockium Z,Z-Crystals pocket,788,0x0314,Rockium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,0x0315,Ghostium Z,Z-Crystals pocket,789,0x0315,Ghostium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,0x0316,Dragonium Z,Z-Crystals pocket,790,0x0316,Dragonium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,0x0317,Darkinium Z,Z-Crystals pocket,791,0x0317,Darkinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,0x0318,Steelium Z,Z-Crystals pocket,792,0x0318,Steelium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793,0x0319,Fairium Z,Z-Crystals pocket,793,0x0319,Fairium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,0x031A,Pikanium Z,Z-Crystals pocket,794,0x031A,Pikanium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,0x031B,Bottle Cap,Items pocket,795,0x031B,Bottle Cap,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,0x031C,Gold Bottle Cap,Items pocket,796,0x031C,Gold Bottle Cap,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,0x031D,Z-Ring,Key items pocket,797,0x031D,Z-Ring,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,0x031E,Decidium Z,Z-Crystals pocket,798,0x031E,Decidium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,0x031F,Incinium Z,Z-Crystals pocket,799,0x031F,Incinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,0x0320,Primarium Z,Z-Crystals pocket,800,0x0320,Primarium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,0x0321,Tapunium Z,Z-Crystals pocket,801,0x0321,Tapunium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,0x0322,Marshadium Z,Z-Crystals pocket,802,0x0322,Marshadium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,0x0323,Aloraichium Z,Z-Crystals pocket,803,0x0323,Aloraichium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,0x0324,Snorlium Z,Z-Crystals pocket,804,0x0324,Snorlium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,0x0325,Eevium Z,Z-Crystals pocket,805,0x0325,Eevium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,0x0326,Mewnium Z,Z-Crystals pocket,806,0x0326,Mewnium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,0x0327,Normalium Z,Z-Crystals pocket,807,0x0327,Normalium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,0x0328,Firium Z,Z-Crystals pocket,808,0x0328,Firium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,0x0329,Waterium Z,Z-Crystals pocket,809,0x0329,Waterium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,0x032A,Electrium Z,Z-Crystals pocket,810,0x032A,Electrium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,0x032B,Grassium Z,Z-Crystals pocket,811,0x032B,Grassium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812,0x032C,Icium Z,Z-Crystals pocket,812,0x032C,Icium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,0x032D,Fightinium Z,Z-Crystals pocket,813,0x032D,Fightinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814,0x032E,Poisonium Z,Z-Crystals pocket,814,0x032E,Poisonium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,0x032F,Groundium Z,Z-Crystals pocket,815,0x032F,Groundium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,0x0330,Flyinium Z,Z-Crystals pocket,816,0x0330,Flyinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817,0x0331,Psychium Z,Z-Crystals pocket,817,0x0331,Psychium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,0x0332,Buginium Z,Z-Crystals pocket,818,0x0332,Buginium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,0x0333,Rockium Z,Z-Crystals pocket,819,0x0333,Rockium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,0x0334,Ghostium Z,Z-Crystals pocket,820,0x0334,Ghostium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,0x0335,Dragonium Z,Z-Crystals pocket,821,0x0335,Dragonium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822,0x0336,Darkinium Z,Z-Crystals pocket,822,0x0336,Darkinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,0x0337,Steelium Z,Z-Crystals pocket,823,0x0337,Steelium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,0x0338,Fairium Z,Z-Crystals pocket,824,0x0338,Fairium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,0x0339,Pikanium Z,Z-Crystals pocket,825,0x0339,Pikanium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826,0x033A,Decidium Z,Z-Crystals pocket,826,0x033A,Decidium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,0x033B,Incinium Z,Z-Crystals pocket,827,0x033B,Incinium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,0x033C,Primarium Z,Z-Crystals pocket,828,0x033C,Primarium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,0x033D,Tapunium Z,Z-Crystals pocket,829,0x033D,Tapunium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,0x033E,Marshadium Z,Z-Crystals pocket,830,0x033E,Marshadium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,0x033F,Aloraichium Z,Z-Crystals pocket,831,0x033F,Aloraichium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832,0x0340,Snorlium Z,Z-Crystals pocket,832,0x0340,Snorlium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,0x0341,Eevium Z,Z-Crystals pocket,833,0x0341,Eevium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,0x0342,Mewnium Z,Z-Crystals pocket,834,0x0342,Mewnium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,0x0343,Pikashunium Z,Z-Crystals pocket,835,0x0343,Pikashunium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,0x0344,Pikashunium Z,Z-Crystals pocket,836,0x0344,Pikashunium Z,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,0x0345,???,Unknown pocket,837,0x0345,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,0x0346,???,Unknown pocket,838,0x0346,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839,0x0347,???,Unknown pocket,839,0x0347,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,0x0348,???,Unknown pocket,840,0x0348,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,0x0349,Forage Bag,Key items pocket,841,0x0349,Forage Bag,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,0x034A,Fishing Rod,Key items pocket,842,0x034A,Fishing Rod,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,0x034B,Professor's Mask,Key items pocket,843,0x034B,Professor's Mask,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,0x034C,Festival Ticket,Items pocket,844,0x034C,Festival Ticket,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,0x034D,Sparkling Stone*,Key items pocket,845,0x034D,Sparkling Stone,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,0x034D,Sparkling Stone*,Key items pocket,846,0x034E,Adrenaline Orb,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,0x034E,Adrenaline Orb,Items pocket,847,0x034F,Zygarde Cube,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847,0x034F,Zygarde Cube,Key items pocket,848,0x0350,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,0x0350,???,Unknown pocket,849,0x0351,Ice Stone,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,0x0351,Ice Stone,Items pocket,850,0x0352,Ride Pager,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,0x0352,Ride Pager,Key items pocket,851,0x0353,Beast Ball,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,0x0353,Beast Ball,Items pocket,852,0x0354,Big Malasada,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,0x0354,Big Malasada,Medicine pocket,853,0x0355,Red Nectar,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,0x0355,Red Nectar,Items pocket,854,0x0356,Yellow Nectar,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,0x0356,Yellow Nectar,Items pocket,855,0x0357,Pink Nectar,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,0x0357,Pink Nectar,Items pocket,856,0x0358,Purple Nectar,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,0x0358,Purple Nectar,Items pocket,857,0x0359,Sun Flute,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,0x0359,Sun Flute,Key items pocket,858,0x035A,Moon Flute,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,0x035A,Moon Flute,Key items pocket,859,0x035B,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859,0x035B,???,Unknown pocket,860,0x035C,Enigmatic Card,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860,0x035C,Enigmatic Card,Key items pocket,861,0x035D,Silver Razz Berry,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,0x035D,???,Unknown pocket,862,0x035E,Golden Razz Berry,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,0x035E,???,Unknown pocket,863,0x035F,Silver Nanab Berry,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863,0x035F,???,Unknown pocket,864,0x0360,Golden Nanab Berry,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864,0x0360,???,Unknown pocket,865,0x0361,Silver Pinap Berry,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,0x0361,???,Unknown pocket,866,0x0362,Golden Pinap Berry,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,0x0362,???,Unknown pocket,867,0x0363,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867,0x0363,???,Unknown pocket,868,0x0364,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,0x0364,???,Unknown pocket,869,0x0365,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,0x0365,???,Unknown pocket,870,0x0366,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,0x0366,???,Unknown pocket,871,0x0367,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,0x0367,???,Unknown pocket,872,0x0368,Secret Key,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,0x0368,???,Unknown pocket,873,0x0369,S.S. Ticket,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873,0x0369,???,Unknown pocket,874,0x036A,Silph Scope,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,0x036A,???,Unknown pocket,875,0x036B,Parcel,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,0x036B,???,Unknown pocket,876,0x036C,Card Key,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,0x036C,???,Unknown pocket,877,0x036D,Gold Teeth,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,0x036D,???,Unknown pocket,878,0x036E,Lift Key,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,0x036E,???,Unknown pocket,879,0x036F,Terrain Extender,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,0x036F,Terrain Extender,Items pocket,880,0x0370,Protective Pads,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,0x0370,Protective Pads,Items pocket,881,0x0371,Electric Seed,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,0x0371,Electric Seed,Items pocket,882,0x0372,Psychic Seed,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,0x0372,Psychic Seed,Items pocket,883,0x0373,Misty Seed,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,0x0373,Misty Seed,Items pocket,884,0x0374,Grassy Seed,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884,0x0374,Grassy Seed,Items pocket,885,0x0375,Stretchy Spring,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,0x0375,???,Unknown pocket,886,0x0376,Chalky Stone,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,0x0376,???,Unknown pocket,887,0x0377,Marble,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,0x0377,???,Unknown pocket,888,0x0378,Lone Earring,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,0x0378,???,Unknown pocket,889,0x0379,Beach Glass,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,0x0379,???,Unknown pocket,890,0x037A,Gold Leaf,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,0x037A,???,Unknown pocket,891,0x037B,Silver Leaf,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,0x037B,???,Unknown pocket,892,0x037C,Polished Mud Ball,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,0x037C,???,Unknown pocket,893,0x037D,Tropical Shell,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,0x037D,???,Unknown pocket,894,0x037E,Leaf Letter,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,0x037E,???,Unknown pocket,895,0x037F,Leaf Letter,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,0x037F,???,Unknown pocket,896,0x0380,Small Bouquet,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,0x0380,???,Unknown pocket,897,0x0381,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,0x0381,???,Unknown pocket,898,0x0382,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,0x0382,???,Unknown pocket,899,0x0383,???,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,0x0383,???,Unknown pocket,900,0x0384,Lure,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,0x0384,???,Unknown pocket,901,0x0385,Super Lure,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,0x0385,???,Unknown pocket,902,0x0386,Max Lure,Unknown pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,0x0386,???,Unknown pocket,903,0x0387,Pewter Crunchies,Unknown pocket
